情况,184,tumor:54,other:49
需要,185,tumor:28,other:18
接受,186,tumor:17,other:1
内镜,187,tumor:4,other:0
黏膜,188,tumor:4,other:4
切除术,189,tumor:4,other:0
肺,190,tumor:10,other:2
活多久,191,tumor:56,other:1
关系,192,tumor:13,other:13
算,193,tumor:4,other:1
这能,194,tumor:2,other:0
血象,195,tumor:2,other:0
有何,196,tumor:10,other:1
导致,197,tumor:40,other:33
头晕头痛,198,tumor:1,other:0
加重,199,tumor:4,other:0
恶心,200,tumor:5,other:9
喷射性呕吐,201,tumor:1,other:0
视物模糊,202,tumor:1,other:0
颅,203,tumor:1,other:0
高压,204,tumor:1,other:0
处理,205,tumor:22,other:16
afp,206,tumor:1,other:0
筛查,207,tumor:3,other:2
检测,208,tumor:6,other:4
症,209,tumor:3,other:3
支持,210,tumor:2,other:0
健康,211,tumor:4,other:3
细胞,212,tumor:16,other:0
甲状腺,213,tumor:5,other:3
乳头状癌,214,tumor:5,other:0
孩子,215,tumor:6,other:90
与,216,tumor:2,other:6
联合,217,tumor:6,other:2
造口,218,tumor:3,other:0
痛,219,tumor:10,other:48
昰,220,tumor:1,other:0
因起,221,tumor:1,other:0
岁,222,tumor:27,other:87
红花,223,tumor:3,other:0
茴香,224,tumor:3,other:0
蒸蛋,225,tumor:3,other:0
射频,226,tumor:2,other:1
消融,227,tumor:2,other:0
中晚期,228,tumor:22,other:0
能,229,tumor:61,other:36
屁股,230,tumor:1,other:8
尾椎,231,tumor:1,other:0
会得,232,tumor:16,other:0
骨转移,233,tumor:10,other:0
危害,234,tumor:7,other:4
吐,235,tumor:5,other:13
老年人,236,tumor:10,other:4
生育,237,tumor:4,other:0
时,238,tumor:25,other:24
保持,239,tumor:1,other:1
体位,240,tumor:7,other:0
固定,241,tumor:3,other:0
过期,242,tumor:1,other:2
油烟,243,tumor:1,other:0
净,244,tumor:1,other:0
后,245,tumor:7,other:2
身体,246,tumor:9,other:22
有害,247,tumor:2,other:2
非小细胞肺癌,248,tumor:4,other:0
方法,249,tumor:65,other:15
母亲,250,tumor:7,other:4
患,251,tumor:19,other:4
女儿,252,tumor:2,other:8
遗传,253,tumor:13,other:1
呢,254,tumor:29,other:12
妈妈,255,tumor:5,other:13
天,256,tumor:9,other:26
便秘,257,tumor:6,other:15
想,258,tumor:34,other:63
现在,259,tumor:9,other:38
多,260,tumor:13,other:12
之前,261,tumor:1,other:6
你,262,tumor:1,other:3
爸,263,tumor:1,other:0
腺癌,264,tumor:14,other:0
胃,265,tumor:12,other:11
手,266,tumor:3,other:21
大概,267,tumor:2,other:5
要花,268,tumor:2,other:0
钱,269,tumor:14,other:9
运动,270,tumor:3,other:9
排便,271,tumor:2,other:7
怎么办,272,tumor:78,other:55
脑,273,tumor:13,other:5
胶质瘤,274,tumor:7,other:0
完全,275,tumor:2,other:1
帮,276,tumor:7,other:20
这是,277,tumor:28,other:66
初期,278,tumor:9,other:1
帮着,279,tumor:3,other:0
是否,280,tumor:6,other:7
改观,281,tumor:3,other:0
好转,282,tumor:3,other:2
女,283,tumor:3,other:31
能治好,284,tumor:21,other:5
头颅,285,tumor:2,other:0
综合,286,tumor:14,other:2
次序,287,tumor:2,other:0
先后,288,tumor:2,other:0
有无,289,tumor:2,other:0
王,290,tumor:1,other:2
怀疑,291,tumor:13,other:6
得,292,tumor:22,other:6
心理,293,tumor:1,other:16
害怕,294,tumor:7,other:4
忧虑,295,tumor:1,other:0
还是,296,tumor:14,other:0
中医,297,tumor:14,other:3
副作用,298,tumor:32,other:8
不能治愈,299,tumor:2,other:0
做手术,300,tumor:21,other:11
分子,301,tumor:8,other:0
肤对脑,302,tumor:1,other:0
帮助,303,tumor:1,other:1
抽烟,304,tumor:1,other:0
手术,305,tumor:128,other:70
看看,306,tumor:5,other:9
早胸,307,tumor:1,other:0
结水,308,tumor:1,other:0
疼期,309,tumor:1,other:0
胸腺,310,tumor:1,other:1
占位,311,tumor:4,other:0
恶性,312,tumor:24,other:2
脑瘤,313,tumor:15,other:0
需,314,tumor:2,other:2
准备,315,tumor:2,other:0
工作,316,tumor:4,other:2
血常规,317,tumor:6,other:3
一切正常,318,tumor:1,other:0
是不是,319,tumor:18,other:21
得白,320,tumor:1,other:0
昆明,321,tumor:1,other:0
附二,322,tumor:1,other:0
院,323,tumor:1,other:1
看,324,tumor:8,other:23
几天,325,tumor:3,other:57
报考,326,tumor:1,other:0
问,327,tumor:11,other:11
肝硬化,328,tumor:8,other:2
咬,329,tumor:1,other:9
肌,330,tumor:1,other:3
小,331,tumor:3,other:12
疙瘩,332,tumor:7,other:37
同事,333,tumor:1,other:2
药,334,tumor:30,other:66
干得,335,tumor:1,other:0
年,336,tumor:12,other:11
右侧,337,tumor:5,other:18
另,338,tumor:1,other:0
腋下,339,tumor:3,other:1
皮内,340,tumor:1,other:0
小米,341,tumor:1,other:0
头颈部,342,tumor:20,other:0
时需,343,tumor:1,other:0
扩散,344,tumor:27,other:0
叫,345,tumor:16,other:1
介入治疗,346,tumor:11,other:0
有用吗,347,tumor:2,other:0
非,348,tumor:2,other:2
性病变,349,tumor:1,other:0
进行,350,tumor:13,other:1
困难,351,tumor:3,other:5
新辅助化疗,352,tumor:2,other:0
高,353,tumor:18,other:18
分化,354,tumor:6,other:0
腺,355,tumor:1,other:0
llB,356,tumor:1,other:0
确保,357,tumor:1,other:0
实施,358,tumor:1,other:0
精确性,359,tumor:1,other:0
病,360,tumor:14,other:23
胸透,361,tumor:2,other:0
查出,362,tumor:17,other:7
常见,363,tumor:5,other:0
减轻,364,tumor:8,other:2
副反应,365,tumor:8,other:0
甲鱼,366,tumor:2,other:0
觉得,367,tumor:1,other:13
胃病,368,tumor:1,other:2
胰腺癌,369,tumor:41,other:0
项目,370,tumor:7,other:1
早幼,371,tumor:2,other:0
和,372,tumor:6,other:19
纯奶,373,tumor:1,other:0
直肠癌术后,374,tumor:22,other:0
知道,375,tumor:7,other:59
糜烂,376,tumor:1,other:2
感染,377,tumor:4,other:10
手首,378,tumor:1,other:0
背长,379,tumor:1,other:0
一颗,380,tumor:1,other:7
不痛不痒,381,tumor:2,other:8
的严重,382,tumor:1,other:0
提供,383,tumor:1,other:0
报告,384,tumor:10,other:11
建议,385,tumor:5,other:3
求,386,tumor:5,other:2
M,387,tumor:7,other:0
型,388,tumor:7,other:6
中,389,tumor:34,other:10
药方子,390,tumor:1,other:0
卵巢,391,tumor:4,other:0
上皮性,392,tumor:2,other:0
癌用,393,tumor:2,other:0
化疗方案,394,tumor:6,other:0
回复,395,tumor:3,other:0
急性,396,tumor:11,other:6
b,397,tumor:4,other:2
淋巴细胞白血病,398,tumor:1,other:0
那些,399,tumor:5,other:0
降,400,tumor:5,other:1
多发,401,tumor:4,other:1
病理,402,tumor:12,other:3
期,403,tumor:15,other:0
喉癌,404,tumor:21,other:0
你好,405,tumor:26,other:0
能过,406,tumor:2,other:0
性生活,407,tumor:11,other:3
后背,408,tumor:1,other:10
刺痛,409,tumor:2,other:16
针刺痛,410,tumor:1,other:0
胃部,411,tumor:6,other:2
疾病,412,tumor:8,other:6
疼痛,413,tumor:19,other:54
区别,414,tumor:26,other:3
肾癌,415,tumor:14,other:0
方式,416,tumor:14,other:1
哪几种,417,tumor:15,other:0
类型,418,tumor:15,other:0
半枝莲,419,tumor:1,other:0
白花蛇草,420,tumor:1,other:0
抗癌,421,tumor:6,other:0
抗瘤,422,tumor:1,other:0
效果,423,tumor:29,other:10
软组织肿瘤,424,tumor:2,other:0
后会,425,tumor:1,other:3
其他人,426,tumor:1,other:0
辐射,427,tumor:3,other:1
Ma,428,tumor:1,other:0
患儿,429,tumor:2,other:0
第一年,430,tumor:1,other:0
您好,431,tumor:11,other:0
X,432,tumor:12,other:1
刀,433,tumor:13,other:1
经过,434,tumor:2,other:0
步骤,435,tumor:3,other:0
甲胎蛋白,436,tumor:6,other:2
AFP,437,tumor:1,other:0
多少,438,tumor:14,other:4
黑,439,tumor:3,other:6
便是,440,tumor:1,other:4
回,441,tumor:1,other:3
老爸,442,tumor:3,other:0
介入,443,tumor:7,other:2
腹部,444,tumor:2,other:5
确定,445,tumor:5,other:2
位置,446,tumor:5,other:21
有时候,447,tumor:2,other:36
有没有,448,tumor:25,other:41
治療,449,tumor:2,other:0
法有,450,tumor:2,other:0
什,451,tumor:2,other:1
麽,452,tumor:3,other:0
肾脏,453,tumor:2,other:1
肿块,454,tumor:17,other:4
穿刺,455,tumor:7,other:0
活检,456,tumor:8,other:0
电切,457,tumor:1,other:0
化脓,458,tumor:1,other:6
入院,459,tumor:1,other:0
消炎,460,tumor:1,other:1
脓,461,tumor:1,other:1
易瑞加量,462,tumor:1,other:0
严重,463,tumor:4,other:10
腹胀,464,tumor:5,other:1
左右,465,tumor:2,other:1
胸,466,tumor:5,other:5
按着,467,tumor:2,other:2
疼,468,tumor:14,other:190
相关,469,tumor:6,other:2
这个,470,tumor:8,other:12
病是,471,tumor:1,other:0
淋巴结肿大,472,tumor:3,other:5
消炎药,473,tumor:3,other:2
同步,474,tumor:1,other:0
放化疗,475,tumor:14,other:0
详细,476,tumor:1,other:0
一下,477,tumor:6,other:15
您,478,tumor:2,other:5
有关,479,tumor:1,other:0
事宜,480,tumor:1,other:0
斗篷野,481,tumor:2,other:0
照射,482,tumor:20,other:0
脱发,483,tumor:10,other:3
结肠炎,484,tumor:2,other:0
不良,485,tumor:2,other:1
皮,486,tumor:1,other:4
应有,487,tumor:1,other:1
可用,488,tumor:2,other:1
糖类抗原,489,tumor:3,other:0
CA,490,tumor:2,other:0
:,491,tumor:6,other:11
指标,492,tumor:5,other:1
闻,493,tumor:1,other:1
几个,494,tumor:6,other:13
小时,495,tumor:1,other:12
油漆味,496,tumor:1,other:0
卖,497,tumor:4,other:0
计算机,498,tumor:4,other:0
计划,499,tumor:5,other:1
系统,500,tumor:2,other:0
对,501,tumor:8,other:11
重要性,502,tumor:2,other:0
肺部,503,tumor:16,other:4
结结,504,tumor:1,other:0
灶,505,tumor:1,other:1
cm,506,tumor:2,other:6
我爸,507,tumor:9,other:1
鼻腔,508,tumor:8,other:9
淋巴瘤,509,tumor:19,other:0
NKT,510,tumor:5,other:0
痔疮,511,tumor:8,other:18
机率,512,tumor:1,other:0
后代,513,tumor:1,other:0
能治,514,tumor:13,other:0
这边,515,tumor:1,other:0
不行,516,tumor:1,other:1
进食,517,tumor:8,other:1
吐血,518,tumor:2,other:4
切除,519,tumor:35,other:6
一般,520,tumor:4,other:1
多久,521,tumor:26,other:24
海口,522,tumor:1,other:0
老人,523,tumor:7,other:16
月,524,tumor:23,other:162
发现,525,tumor:17,other:56
一年,526,tumor:5,other:16
还会,527,tumor:10,other:0
粘连,528,tumor:1,other:0
每,529,tumor:2,other:0
怀孕,530,tumor:6,other:23
白细胞减少,531,tumor:1,other:0
能补,532,tumor:1,other:0
过程,533,tumor:13,other:0
小细胞肺癌,534,tumor:13,other:0
男岁,535,tumor:7,other:17
后能,536,tumor:6,other:2
蔬菜,537,tumor:1,other:0
骨肉瘤,538,tumor:17,other:0
发病,539,tumor:4,other:0
模拟定位,540,tumor:5,other:0
机它,541,tumor:2,other:0
病因,542,tumor:4,other:2
头痛,543,tumor:8,other:7
十二指肠降部,544,tumor:1,other:0
低,545,tumor:10,other:4
级别,546,tumor:1,other:0
上皮,547,tumor:2,other:1
内瘤,548,tumor:1,other:0
变是,549,tumor:1,other:0
良性,550,tumor:9,other:0
姑息性,551,tumor:11,other:0
女性,552,tumor:11,other:5
嗯,553,tumor:1,other:0
感谢您,554,tumor:1,other:0
已经,555,tumor:5,other:5
昏迷,556,tumor:2,other:1
三次,557,tumor:1,other:2
这,558,tumor:8,other:29
淋巴癌,559,tumor:9,other:0
利与弊,560,tumor:1,other:0
中成药,561,tumor:4,other:0
止住,562,tumor:2,other:0
下用,563,tumor:4,other:3
术中放疗,564,tumor:6,other:0
疼得,565,tumor:1,other:0
厉害,566,tumor:6,other:13
一个月,567,tumor:7,other:28
吃饭,568,tumor:5,other:13
年龄,569,tumor:5,other:5
腰疼,570,tumor:1,other:12
C,571,tumor:2,other:1
治好,572,tumor:14,other:1
三,573,tumor:1,other:1
阴性,574,tumor:2,other:1
立体,575,tumor:4,other:1
定向,576,tumor:4,other:0
前列腺癌,577,tumor:3,other:0
胸部,578,tumor:9,other:5
下咽,579,tumor:2,other:0
有人,580,tumor:5,other:3
玉石俱焚,581,tumor:2,other:0
敌我不分,582,tumor:2,other:0
恰当,583,tumor:2,other:0
晚期症状,584,tumor:7,other:0
腿痛,585,tumor:1,other:0
医治,586,tumor:3,other:1
子宫内膜增生,587,tumor:2,other:0
癌变,588,tumor:2,other:2
禁忌证,589,tumor:2,other:0
底位,590,tumor:1,other:0
公分,591,tumor:1,other:1
保留,592,tumor:1,other:0
肛门,593,tumor:8,other:18
肿大,594,tumor:3,other:7
补,595,tumor:3,other:5
清扫,596,tumor:1,other:0
办,597,tumor:1,other:0
输,598,tumor:3,other:4
葡萄糖,599,tumor:2,other:0
舒服,600,tumor:3,other:49
转,601,tumor:7,other:2
要紧,602,tumor:3,other:5
纤维结肠镜检查,603,tumor:3,other:0
宝宝,604,tumor:6,other:200
营养,605,tumor:6,other:6
消化道,606,tumor:2,other:0
花,607,tumor:1,other:1
应,608,tumor:9,other:1
白细胞,609,tumor:13,other:6
下降,610,tumor:2,other:3
皮肤痒,611,tumor:1,other:0
摸,612,tumor:5,other:6
腹部肿块,613,tumor:3,other:0
早,614,tumor:4,other:4
肝要,615,tumor:1,other:0
如何治,616,tumor:3,other:0
未,617,tumor:1,other:3
排气,618,tumor:1,other:1
拔掉,619,tumor:1,other:4
胃管,620,tumor:2,other:0
华蟾素,621,tumor:3,other:0
有钱,622,tumor:1,other:0
肝血管瘤,623,tumor:5,other:0
姥姥,624,tumor:1,other:0
患有,625,tumor:7,other:1
妈,626,tumor:1,other:0
李晓光,627,tumor:1,other:0
医师,628,tumor:3,other:1
近期,629,tumor:1,other:1
直肠,630,tumor:3,other:0
造瘘口,631,tumor:3,other:0
胃出血,632,tumor:1,other:0
TNbM,633,tumor:1,other:0
几次,634,tumor:12,other:9
嗓子疼,635,tumor:2,other:18
接过,636,tumor:2,other:0
吻,637,tumor:2,other:0
谢谢,638,tumor:5,other:0
嘴唇,639,tumor:2,other:15
流血,640,tumor:6,other:27
就是,641,tumor:7,other:13
干燥,642,tumor:1,other:6
会厌,643,tumor:2,other:0
癌于,644,tumor:2,other:0
年月日,645,tumor:3,other:6
科,646,tumor:8,other:6
帮忙,647,tumor:8,other:5
方案,648,tumor:3,other:1
右,649,tumor:4,other:31
并肠腔,650,tumor:2,other:0
狭窄,651,tumor:3,other:1
腹水,652,tumor:16,other:1
存活,653,tumor:4,other:0
根治,654,tumor:6,other:5
混合型,655,tumor:2,other:0
每周,656,tumor:4,other:0
至少,657,tumor:2,other:0
要查,658,tumor:2,other:0
血小板,659,tumor:7,other:4
拍肠镜,660,tumor:1,other:0
进口药,661,tumor:1,other:0
国产,662,tumor:1,other:0
说说看,663,tumor:1,other:0
三年,664,tumor:1,other:3
咳嗽,665,tumor:17,other:60
两个,666,tumor:7,other:49
多月,667,tumor:1,other:17
左乳,668,tumor:1,other:0
便血,669,tumor:5,other:2
一直,670,tumor:5,other:31
呕吐,671,tumor:5,other:12
又,672,tumor:6,other:22
产生,673,tumor:3,other:1
今年,674,tumor:1,other:4
在,675,tumor:11,other:28
恢复,676,tumor:1,other:16
时候,677,tumor:6,other:59
男性,678,tumor:5,other:2
乳腺,679,tumor:21,other:8
发育,680,tumor:2,other:7
女岁,681,tumor:6,other:15
好治,682,tumor:5,other:2
里,683,tumor:4,other:52
是非,684,tumor:1,other:0
角性化,685,tumor:1,other:0
分癌,686,tumor:1,other:0
人易,687,tumor:2,other:0
结节,688,tumor:12,other:12
前面,689,tumor:3,other:1
病状,690,tumor:3,other:0
样子,691,tumor:4,other:7
胡言乱语,692,tumor:3,other:0
左侧,693,tumor:8,other:15
肚子疼,694,tumor:1,other:3
胀气,695,tumor:2,other:6
腋窝,696,tumor:1,other:0
膀子,697,tumor:1,other:1
酸,698,tumor:1,other:4
脑部,699,tumor:12,other:1
激素,700,tumor:3,other:5
于,701,tumor:7,other:0
人群,702,tumor:7,other:0
调强,703,tumor:6,other:0
肥胖,704,tumor:2,other:6
北京,705,tumor:2,other:0
哪家,706,tumor:10,other:0
医院,707,tumor:31,other:30
寒战,708,tumor:1,other:0
胳,709,tumor:1,other:0
发热,710,tumor:3,other:10
全淋巴结,711,tumor:2,other:0
以后,712,tumor:5,other:4
感觉,713,tumor:9,other:155
问题,714,tumor:9,other:28
问问,715,tumor:5,other:0
全身反应,716,tumor:2,other:0
得来,717,tumor:2,other:0
淋巴,718,tumor:26,other:8
担心,719,tumor:2,other:8
焦虑症,720,tumor:1,other:11
家人,721,tumor:3,other:3
第一次,722,tumor:3,other:4
办法,723,tumor:16,other:26
让,724,tumor:1,other:4
变,725,tumor:5,other:4
一点,726,tumor:1,other:27
中国,727,tumor:2,other:0
地方,728,tumor:4,other:10
爸爸,729,tumor:6,other:10
分期,730,tumor:1,other:0
胸骨,731,tumor:3,other:0
催吐,732,tumor:2,other:2
配合,733,tumor:2,other:1
腹腔,734,tumor:5,other:0
更好,735,tumor:6,other:0
高是,736,tumor:2,other:4
全国,737,tumor:1,other:0
粘膜组织,738,tumor:1,other:0
炎,739,tumor:3,other:4
总,740,tumor:3,other:15
最快,741,tumor:2,other:0
冬虫夏草,742,tumor:4,other:0
全部,743,tumor:2,other:0
费用,744,tumor:8,other:2
肛门指检,745,tumor:1,other:0
一步,746,tumor:3,other:0
书籍,747,tumor:1,other:0
口腔内,748,tumor:1,other:2
用,749,tumor:16,other:28
蒜,750,tumor:1,other:0
葱,751,tumor:1,other:0
姜蒜,752,tumor:1,other:0
对象,753,tumor:1,other:3
硬块,754,tumor:3,other:8
显示,755,tumor:5,other:2
腮腺,756,tumor:3,other:3
肿物,757,tumor:2,other:0
多厘米,758,tumor:1,other:0
动手术,759,tumor:4,other:1
彻底,760,tumor:7,other:1
感冒咳嗽,761,tumor:2,other:4
东西,762,tumor:8,other:87
控制,763,tumor:4,other:4
看下,764,tumor:2,other:0
γ,765,tumor:2,other:0
采用,766,tumor:4,other:0
种,767,tumor:4,other:0
技术,768,tumor:2,other:0
原发性,769,tumor:5,other:0
右肺,770,tumor:1,other:0
Ca,771,tumor:1,other:0
肺内,772,tumor:1,other:0
胸膜,773,tumor:1,other:0
胸椎,774,tumor:1,other:2
椎体,775,tumor:2,other:0
体内,776,tumor:2,other:1
体外,777,tumor:2,other:0
有些,778,tumor:3,other:3
一天,779,tumor:2,other:8
次,780,tumor:7,other:1
或次,781,tumor:2,other:0
好处,782,tumor:2,other:3
单该,783,tumor:1,other:0
a,784,tumor:3,other:0
金,785,tumor:2,other:0
月份,786,tumor:3,other:1
结束,787,tumor:7,other:3
期化,788,tumor:1,other:0
幽门螺杆菌,789,tumor:1,other:1
形成,790,tumor:1,other:0
多长时间,791,tumor:9,other:4
初步,792,tumor:2,other:0
哪,793,tumor:1,other:1
几项,794,tumor:2,other:0
适合,795,tumor:13,other:3
食物,796,tumor:12,other:7
放射线,797,tumor:12,other:0
致癌,798,tumor:2,other:0
转化成,799,tumor:2,other:0
可怕,800,tumor:2,other:0
有血,801,tumor:2,other:7
选择,802,tumor:14,other:0
下肢水肿,803,tumor:3,other:0
预后,804,tumor:5,other:0
辅助,805,tumor:5,other:4
包括,806,tumor:4,other:1
下巴,807,tumor:1,other:9
骨头,808,tumor:1,other:15
按压,809,tumor:1,other:15
很,810,tumor:11,other:25
啊,811,tumor:2,other:16
畸胎瘤,812,tumor:3,other:0
第二天,813,tumor:1,other:11
癫痫,814,tumor:1,other:1
成功,815,tumor:6,other:0
经验,816,tumor:6,other:0
基因突变,817,tumor:2,other:1
服用,818,tumor:5,other:20
志苓,819,tumor:1,other:0
胶襄,820,tumor:1,other:0
管用,821,tumor:1,other:3
骨髓,822,tumor:3,other:2
性,823,tumor:2,other:4
尿血,824,tumor:2,other:0
痊愈,825,tumor:3,other:0
流程,826,tumor:2,other:0
出来,827,tumor:7,other:6
her,828,tumor:1,other:0
阳性,829,tumor:1,other:1
首选,830,tumor:2,other:0
炎性,831,tumor:1,other:0
一处,832,tumor:2,other:1
处,833,tumor:4,other:13
时用,834,tumor:1,other:1
中药,835,tumor:18,other:11
解决,836,tumor:1,other:3
发挥,837,tumor:2,other:0
白细胞低,838,tumor:1,other:0
鼻癌症,839,tumor:2,other:0
必要,840,tumor:8,other:2
只能,841,tumor:3,other:3
见好就收,842,tumor:2,other:0
停止,843,tumor:5,other:0
造口肠,844,tumor:1,other:0
表面,845,tumor:1,other:1
发黑,846,tumor:2,other:6
近距离,847,tumor:4,other:0
后装治疗,848,tumor:4,other:0
优缺点,849,tumor:7,other:0
贫血,850,tumor:2,other:1
乏力,851,tumor:1,other:4
能活,852,tumor:5,other:0
骨转,853,tumor:1,other:0
伴脑,854,tumor:1,other:0
转是,855,tumor:1,other:0
做好,856,tumor:2,other:1
体,857,tumor:1,other:3
左,858,tumor:3,other:33
肾,859,tumor:2,other:2
极小,860,tumor:1,other:0
囊肿,861,tumor:3,other:6
意思,862,tumor:2,other:1
减少,863,tumor:4,other:1
疼苦,864,tumor:1,other:0
段时间,865,tumor:1,other:3
消,866,tumor:1,other:2
廋,867,tumor:1,other:0
对症支持,868,tumor:4,other:0
子宫,869,tumor:2,other:2
手段,870,tumor:3,other:1
暂停,871,tumor:1,other:0
一段时间,872,tumor:3,other:4
办公室,873,tumor:4,other:0
那里,874,tumor:4,other:1
后遗症,875,tumor:4,other:2
—,876,tumor:2,other:0
干咳,877,tumor:1,other:4
气喘,878,tumor:1,other:1
需注意,879,tumor:2,other:0
该病,880,tumor:1,other:0
射,881,tumor:1,other:0
国内,882,tumor:5,other:0
疫苗,883,tumor:3,other:5
保肢,884,tumor:4,other:0
叫术,885,tumor:2,other:0
做术,886,tumor:2,other:0
